alpha_rad,FI
2.965186887716266817e+00,2.158873924829766422e-01
2.973253834914864946e+00,2.025665617271086294e-01
2.981320782113463075e+00,1.902775262120808275e-01
2.989387729312061204e+00,1.780807175985302249e-01
2.997454676510659333e+00,1.660063689288893973e-01
3.005521623709257462e+00,1.540861892009844636e-01
3.013588570907855146e+00,1.423532811286231103e-01
3.021655518106453275e+00,1.308419894187817234e-01
3.029722465305051404e+00,1.182541886646538282e-01
3.037789412503649533e+00,1.073003452160581489e-01
3.045856359702247662e+00,9.668456331342266397e-02
3.053923306900845791e+00,8.644471280773914634e-02
3.061990254099443920e+00,7.661879996127680947e-02
3.070057201298041605e+00,6.724473377104307759e-02
3.078124148496639734e+00,5.667925141744609846e-02
3.086191095695237863e+00,4.841667420173124958e-02
3.094258042893835992e+00,4.072162040967933910e-02
3.102324990092434120e+00,3.362794051191538014e-02
3.110391937291032249e+00,2.716763883172392674e-02
3.118458884489630378e+00,2.137051490331541223e-02
3.126525831688228063e+00,1.626389104316336431e-02
3.134592778886826192e+00,1.048339483990981882e-02
3.142659726085424321e+00,7.126745922859595468e-03
3.150726673284022450e+00,4.538420704956329030e-03
3.158793620482620579e+00,2.731324570707833240e-03
3.166860567681218708e+00,1.714478476331171954e-03
3.174927514879816837e+00,1.492900369154149002e-03
3.182994462078414521e+00,2.533980605108225592e-03
3.191061409277012650e+00,4.101543984858515082e-03
3.199128356475610779e+00,6.461794289525125967e-03
3.207195303674208908e+00,9.602461846813748966e-03
3.215262250872807037e+00,1.350746108073529704e-02
3.223329198071405166e+00,1.815707944236844354e-02
3.231396145270003295e+00,2.352823285686150845e-02
3.239463092468600980e+00,3.440283277360377256e-02
3.247530039667199109e+00,4.159721002573242565e-02
3.255596986865797238e+00,4.941490757549538843e-02
3.263663934064395367e+00,5.782024522618223195e-02
3.271730881262993496e+00,6.677599362168096242e-02
3.279797828461591624e+00,7.624375638265999677e-02
3.287864775660189753e+00,8.624591916284715665e-02
3.295931722858787438e+00,9.664575618212541130e-02
3.303998670057385567e+00,1.074401920748294381e-01
3.312065617255983696e+00,1.185893316962945004e-01
3.320132564454581825e+00,1.300537855446088631e-01
3.328199511653179954e+00,1.417948508693477883e-01
3.336266458851778083e+00,1.537747822639897455e-01
3.344333406050376212e+00,1.652696419942644990e-01
3.352400353248973897e+00,1.775899388154080771e-01
3.360467300447572025e+00,1.900448096802772879e-01
3.368534247646170154e+00,2.026020744424401332e-01
3.376601194844768283e+00,2.152312573389579264e-01
3.384668142043366412e+00,2.279035704470623869e-01
3.392735089241964541e+00,2.405919956562957152e-01
3.400802036440562670e+00,2.559360898808093476e-01
3.408868983639160799e+00,2.685826800668548731e-01
3.416935930837758484e+00,2.811709490064449035e-01
3.425002878036356613e+00,2.936813164291513512e-01
3.433069825234954742e+00,3.060959406034567953e-01
3.441136772433552871e+00,3.183985972031422307e-01
3.449203719632151000e+00,3.401295717080900505e-01
3.457270666830749128e+00,3.521513461884154261e-01
3.465337614029347257e+00,3.640111164146585532e-01
3.473404561227944942e+00,3.756995085819411218e-01
3.481471508426543071e+00,3.872083912426343977e-01
3.489538455625141200e+00,3.985308381975993242e-01
3.497605402823739329e+00,4.096610042371536808e-01
3.505672350022337458e+00,4.253629688800745212e-01
3.513739297220935587e+00,4.360757557041763377e-01
3.521806244419533716e+00,4.465815906891440479e-01
3.529873191618131401e+00,4.568785363494090035e-01
3.537940138816729529e+00,4.669653570959387268e-01
3.546007086015327658e+00,4.768414767198189130e-01
3.554074033213925787e+00,4.935121479258451904e-01
3.562140980412523916e+00,5.029296605276706300e-01
3.570207927611122045e+00,5.121349640699771610e-01
