alpha_rad,FI
3.342341328593366523e+00,8.004058796438240364e-01
3.350326426465931373e+00,8.498588290687941749e-01
3.358311524338496223e+00,8.992750847898169919e-01
3.366296622211061074e+00,1.001266867946979833e+00
3.374281720083625924e+00,1.050854567583808130e+00
3.382266817956190774e+00,1.099987525557646340e+00
3.390251915828755624e+00,1.148583728217055455e+00
3.398237013701320475e+00,1.196569924020704168e+00
3.406222111573885325e+00,1.243880893978310143e+00
3.414207209446450175e+00,1.345419470667926998e+00
3.422192307319015026e+00,1.391321720715697596e+00
3.430177405191579876e+00,1.436330867808415013e+00
3.438162503064144726e+00,1.480415287942778324e+00
3.446147600936709132e+00,1.523549042613408844e+00
3.454132698809273982e+00,1.565711573439874327e+00
3.462117796681838833e+00,1.606887034098263944e+00
3.470102894554403683e+00,1.702361334194687492e+00
3.478087992426968533e+00,1.741328642482609990e+00
3.486073090299533384e+00,1.779251015093661792e+00
3.494058188172098234e+00,1.816131265494803415e+00
3.502043286044663084e+00,1.851974761333164299e+00
3.510028383917227934e+00,1.886789176050193362e+00
3.518013481789792785e+00,1.977185775722785754e+00
3.525998579662357635e+00,2.009616025881727719e+00
3.533983677534922485e+00,2.041033503607156074e+00
3.541968775407487335e+00,2.071454642371269195e+00
3.549953873280052186e+00,2.100896677237569676e+00
3.557938971152617036e+00,2.129377502047380410e+00
3.565924069025181442e+00,2.156915491436211418e+00
3.573909166897746292e+00,2.238693078992479268e+00
3.581894264770311143e+00,2.263980808317030746e+00
3.589879362642875993e+00,2.288378603709471992e+00
3.597864460515440843e+00,2.311906841592918926e+00
3.605849558388005693e+00,2.334585688857287789e+00
3.613834656260570544e+00,2.356435044435808646e+00
3.621819754133135394e+00,2.430889122257746671e+00
3.629804852005700244e+00,2.450731020163448459e+00
3.637789949878265094e+00,2.469804147703414277e+00
3.645775047750829945e+00,2.488127537070071060e+00
3.653760145623394795e+00,2.505719657414919421e+00
3.661745243495959645e+00,2.522598409121538321e+00
3.669730341368524495e+00,2.538781098606289977e+00
3.677715439241089346e+00,2.607624902283111279e+00
3.685700537113654196e+00,2.622083500542675250e+00
3.693685634986219046e+00,2.635901895318208066e+00
3.701670732858783452e+00,2.649095278855325031e+00
3.709655830731348303e+00,2.661678185886426906e+00
3.717640928603913153e+00,2.673664512927194092e+00
3.725626026476478003e+00,2.685067503165324165e+00
3.733611124349042854e+00,2.747925855526898609e+00
3.741596222221607704e+00,2.757883432360018983e+00
3.749581320094172554e+00,2.767303511216009149e+00
3.757566417966737404e+00,2.776196937786018282e+00
3.765551515839302255e+00,2.784573946994794547e+00
3.773536613711867105e+00,2.792444178875332916e+00
3.781521711584431955e+00,2.849535162919764275e+00
3.789506809456996805e+00,2.856181179761903444e+00
3.797491907329561656e+00,2.862356020546439783e+00
3.805477005202126506e+00,2.868067012148485251e+00
3.813462103074691356e+00,2.873320902753734973e+00
3.821447200947255762e+00,2.878123893688608881e+00
3.829432298819820613e+00,2.882481653036092162e+00
3.837417396692385463e+00,2.933857088930071466e+00
3.845402494564950313e+00,2.937200619579940053e+00
3.853387592437515163e+00,2.940123106108804230e+00
3.861372690310080014e+00,2.942628095105710440e+00
3.869357788182644864e+00,2.944718605779736986e+00
3.877342886055209714e+00,2.946397169843988362e+00
3.885327983927774564e+00,2.994988243307961984e+00
3.893313081800339415e+00,2.995813179386008329e+00
3.901298179672904265e+00,2.996242442573396225e+00
3.909283277545469115e+00,2.996276560915675624e+00
3.917268375418033965e+00,2.995915585816633087e+00
3.925253473290598816e+00,2.995159053275971761e+00
3.933238571163163666e+00,2.994006032137180195e+00
3.941223669035728516e+00,3.040410904107019530e+00
3.949208766908293367e+00,3.038536388530027388e+00
3.957193864780857773e+00,3.036272677128369679e+00
3.965178962653422623e+00,3.033616875720148709e+00
3.973164060525987473e+00,3.030565597100533193e+00
3.981149158398552323e+00,3.027114915869226319e+00
3.989134256271117174e+00,3.072341142007074755e+00
3.997119354143682024e+00,3.068255154516354111e+00
4.005104452016246874e+00,3.063769300374264315e+00
4.013089549888811725e+00,3.058877611911339667e+00
4.021074647761376575e+00,3.053573567483152118e+00
4.029059745633941425e+00,3.047850086023871086e+00
4.037044843506506275e+00,3.041699483894020783e+00
4.045029941379071126e+00,3.083798624609616734e+00
4.053015039251635088e+00,3.077052032116562419e+00
4.061000137124199938e+00,3.069866689928607340e+00
4.068985234996764788e+00,3.062232509600690822e+00
4.076970332869329638e+00,3.054138750326307328e+00
4.084955430741894489e+00,3.045573944906280861e+00
4.092940528614459339e+00,3.036525905331801223e+00
4.100925626487024189e+00,3.072685241712318049e+00
4.108910724359589040e+00,3.063005683775056553e+00
4.116895822232153890e+00,3.052816902384704267e+00
4.124880920104718740e+00,3.042103629710808388e+00
4.132866017977283590e+00,3.030849762029606875e+00
4.140851115849848441e+00,3.019038257255648894e+00
4.148836213722413291e+00,3.052111596846629027e+00
4.156821311594978141e+00,3.039575610542136985e+00
